Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::select,"2,2;
;
",,8.46,13.61,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.15,5.15,0,0,0,0
aten::resolve_conj,2,,1.04,1.04,0,0,0,0
aten::resolve_neg,2,,0.99,0.99,0,0,0,0
destroy_event,,,11.15,11.15,0,0,0,0
serving.decode_step,,,247.56,1249.82,0,11.66,0,0
Event::record,,,108.6,122.45,0,0.02,0,0
record_event,,,13.85,13.85,0.02,0.02,0,0
cache_compiler inference,,,137.94,540.77,0,0,0,0
TorchDynamo Cache Lookup,,,147.65,147.65,0,0,0,0
Torch-Compiled Region: 5/0,,,109.64,255.18,0,0,0,0
TorchNpuGraphBase::Run,,,24.69,145.54,0,0,0,0
AssembleInputs,,,14.53,14.53,0,0,0,0
AssembleOutputs,,,7.25,7.25,0,0,0,0
ExecuteGraph,,,66.95,66.95,0,0,0,0
RefreshAtTensorFromGeTensor,,,8.98,32.12,0,0,0,0
aten::empty,";
;
;
;
;
",,7.3,15.97,0,0,0,0
empty_tensor,,,8.67,8.67,0,0,0,0
aten::set_,"0;
;
;
;
",,7.17,7.17,0,0,0,0
aten::reshape,"2,1;
",,4.71,11.81,0,0,0,0
